SAMPID	CD276_tpm	Histology	Dataset
GTEX-1L5NE-0726-SM-CXZKQ	33.2457949954589	Lung	Human Normal (GTEx)
GTEX-1L5NE-0826-SM-DHXKU	32.3557323317491	Pancreas	Human Normal (GTEx)
GTEX-1L5NE-0926-SM-D4P3P	18.9749166328369	Spleen	Human Normal (GTEx)
GTEX-1L5NE-1026-SM-D3LAP	48.3473682451719	Prostate	Human Normal (GTEx)
GTEX-1L5NE-1126-SM-D3L9P	34.6178243882418	Skin	Human Normal (GTEx)
GTEX-1L5NE-1226-SM-D3L9Q	36.0251445275022	Esophagus	Human Normal (GTEx)
GTEX-1L5NE-1326-SM-CY8II	26.7239209757463	Esophagus	Human Normal (GTEx)
GTEX-1L5NE-1426-SM-DHXKV	10.6666990638707	Esophagus	Human Normal (GTEx)
GTEX-1L5NE-1526-SM-DIPFW	72.3541439632826	Stomach	Human Normal (GTEx)
GTEX-1L5NE-1626-SM-DHXKW	16.3473953529475	Testis	Human Normal (GTEx)
GTEX-1L5NE-1726-SM-DHXKX	48.5315266181471	Adipose Tissue	Human Normal (GTEx)
GTEX-1L5NE-1826-SM-EV79T	32.9216854712496	Small Intestine	Human Normal (GTEx)
GTEX-1L5NE-1926-SM-D3L9R	31.2323965936969	Colon	Human Normal (GTEx)
GTEX-1L5NE-2026-SM-CXZKR	27.374509319276	Colon	Human Normal (GTEx)
GTEX-1L5NE-2126-SM-CY8IH	43.7388075172472	Breast	Human Normal (GTEx)
GTEX-1L5NE-2226-SM-CXZKS	12.2437596584953	Muscle	Human Normal (GTEx)
GTEX-1L5NE-2426-SM-E6CID	27.4276007106809	Nerve	Human Normal (GTEx)
GTEX-1L5NE-2526-SM-E6CIE	24.4920632146336	Skin	Human Normal (GTEx)
GTEX-1L5NE-2626-SM-E9U6P	34.3940724269413	Adipose Tissue	Human Normal (GTEx)
GTEX-1LB8K-0005-SM-DIPED	0.550549738573651	Blood	Human Normal (GTEx)
GTEX-1LB8K-0011-R1b-SM-EZ6MV	9.2947578322279	Brain	Human Normal (GTEx)
GTEX-1LB8K-0011-R2a-SM-EZ6MQ	4.73659342181913	Brain	Human Normal (GTEx)
GTEX-1LB8K-0011-R6a-SM-EXURT	14.7757075789191	Brain	Human Normal (GTEx)
GTEX-1LB8K-0011-R9a-SM-EZ6MP	9.55603258227537	Brain	Human Normal (GTEx)
GTEX-1LB8K-0126-SM-EVYCN	9.89104933206342	Muscle	Human Normal (GTEx)
GTEX-1LB8K-0226-SM-EWRNW	45.5951574104772	Skin	Human Normal (GTEx)
GTEX-1LB8K-0326-SM-E9TJC	126.285197321443	Adipose Tissue	Human Normal (GTEx)
GTEX-1LB8K-0426-SM-EWRNX	80.0272401724429	Blood Vessel	Human Normal (GTEx)
GTEX-1LB8K-0526-SM-E6CIT	44.6934630808516	Nerve	Human Normal (GTEx)
GTEX-1LB8K-0626-SM-D4P3Z	31.579412285189	Thyroid	Human Normal (GTEx)
GTEX-1LB8K-0726-SM-D5OV2	36.8967670212198	Skin	Human Normal (GTEx)
GTEX-1LB8K-0826-SM-D4P41	23.685273341675	Lung	Human Normal (GTEx)
GTEX-1LB8K-0926-SM-D4P42	83.70699359008	Heart	Human Normal (GTEx)
GTEX-1LB8K-1026-SM-DHXJJ	26.578960784276	Heart	Human Normal (GTEx)
GTEX-1LB8K-1126-SM-DIPEP	92.8807954617292	Blood Vessel	Human Normal (GTEx)
GTEX-1LB8K-1326-SM-CXZKB	10.4090538389359	Esophagus	Human Normal (GTEx)
GTEX-1LB8K-1426-SM-DHXJK	44.3150997922629	Esophagus	Human Normal (GTEx)
GTEX-1LB8K-1526-SM-E9U58	49.3666796720841	Esophagus	Human Normal (GTEx)
GTEX-1LB8K-2326-SM-DHXJL	12.3822171501885	Testis	Human Normal (GTEx)
GTEX-1LB8K-2526-SM-DIPEQ	53.9931576763045	Colon	Human Normal (GTEx)
GTEX-1LB8K-2926-SM-EVR4X	26.6354518206654	Pituitary	Human Normal (GTEx)
GTEX-1LBAC-0005-SM-DIPEE	0.167947756074064	Blood	Human Normal (GTEx)
GTEX-1LBAC-0126-SM-DIPEZ	73.9457671528909	Skin	Human Normal (GTEx)
GTEX-1LBAC-0226-SM-DHXJZ	150.2712456674	Adipose Tissue	Human Normal (GTEx)
GTEX-1LBAC-0326-SM-DIPF1	16.5509157187678	Muscle	Human Normal (GTEx)
GTEX-1LBAC-0426-SM-DKPQJ	31.3250946554206	Nerve	Human Normal (GTEx)
GTEX-1LBAC-0526-SM-D3L9S	54.9083990366599	Blood Vessel	Human Normal (GTEx)
GTEX-1LBAC-0626-SM-D3L9T	47.3957728397535	Salivary Gland	Human Normal (GTEx)
GTEX-1LBAC-0726-SM-D3L9U	25.7774619400994	Thyroid	Human Normal (GTEx)
GTEX-1LBAC-0826-SM-CY8IJ	93.1758105755124	Skin	Human Normal (GTEx)
GTEX-1LBAC-0926-SM-CXKY9	73.2158249876654	Breast	Human Normal (GTEx)
GTEX-1LBAC-1026-SM-CXKYA	42.4811911514454	Adipose Tissue	Human Normal (GTEx)
GTEX-1LBAC-1126-SM-D3L9V	35.594271717005	Esophagus	Human Normal (GTEx)
GTEX-1LBAC-1226-SM-DHXK1	16.8806954570721	Esophagus	Human Normal (GTEx)
GTEX-1LBAC-1426-SM-CXZKT	29.4383522891745	Stomach	Human Normal (GTEx)
GTEX-1LBAC-1526-SM-CXZKU	10.4469198603203	Small Intestine	Human Normal (GTEx)
GTEX-1LBAC-1626-SM-CXZKV	50.5555546985743	Colon	Human Normal (GTEx)
GTEX-1LBAC-1726-SM-D3L9W	41.0130171015734	Colon	Human Normal (GTEx)
GTEX-1LBAC-1826-SM-D3L9X	12.1827602282107	Testis	Human Normal (GTEx)
GTEX-1LBAC-1926-SM-DHXK2	80.825798007647	Prostate	Human Normal (GTEx)
GTEX-1LC47-0005-SM-COH2J	0.455656864621012	Blood	Human Normal (GTEx)
GTEX-1LC47-0011-R10b-SM-EYYWE	14.4134675078786	Brain	Human Normal (GTEx)
GTEX-1LC47-0011-R6b-SM-EZ6MI	12.2748366675616	Brain	Human Normal (GTEx)
GTEX-1LC47-0326-SM-E9TJP	89.6580016344113	Skin	Human Normal (GTEx)
GTEX-1LC47-0526-SM-DKPQO	32.6490365981499	Nerve	Human Normal (GTEx)
GTEX-1LC47-0626-SM-DIPFE	14.6335967305828	Muscle	Human Normal (GTEx)
GTEX-1LC47-1026-SM-D3LAH	47.9896950793065	Heart	Human Normal (GTEx)
GTEX-1LC47-1126-SM-D4P43	32.7964744074154	Lung	Human Normal (GTEx)
GTEX-1LC47-1226-SM-D4P44	50.452377651617	Breast	Human Normal (GTEx)
GTEX-1LC47-1926-SM-DHXKJ	37.1803967923306	Esophagus	Human Normal (GTEx)
GTEX-1LC47-2426-SM-DHXKK	40.7726195580887	Salivary Gland	Human Normal (GTEx)
GTEX-1LC47-2926-SM-CXZKC	22.4372199027959	Brain	Human Normal (GTEx)
GTEX-1LG7Y-0005-SM-DKPQ7	1.8874041862835	Blood	Human Normal (GTEx)
GTEX-1LG7Y-0011-R11a-SM-EXOIH	9.31512542801058	Brain	Human Normal (GTEx)
GTEX-1LG7Y-0011-R1a-SM-EYYWV	12.7026821959576	Brain	Human Normal (GTEx)
GTEX-1LG7Y-0011-R5a-SM-EZ6MU	13.5405167260672	Brain	Human Normal (GTEx)
GTEX-1LG7Y-0126-SM-E6CJ8	10.3265108614538	Muscle	Human Normal (GTEx)
GTEX-1LG7Y-0226-SM-E9U5J	30.2648917936806	Nerve	Human Normal (GTEx)
GTEX-1LG7Y-0326-SM-EYYWL	55.0316240981783	Blood Vessel	Human Normal (GTEx)
GTEX-1LG7Y-0426-SM-DKPQB	99.2570931492585	Adipose Tissue	Human Normal (GTEx)
GTEX-1LG7Y-0526-SM-DKPQC	36.3906138630749	Skin	Human Normal (GTEx)
GTEX-1LG7Y-0626-SM-DHXJM	31.160747998421	Thyroid	Human Normal (GTEx)
GTEX-1LG7Y-0826-SM-E9TJX	44.7995279953618	Lung	Human Normal (GTEx)
GTEX-1LG7Y-1126-SM-CYPTE	52.5838381189281	Adipose Tissue	Human Normal (GTEx)
GTEX-1LG7Y-1226-SM-CXZKD	56.7129049355772	Heart	Human Normal (GTEx)
GTEX-1LG7Y-1326-SM-D4P45	41.7874682264622	Blood Vessel	Human Normal (GTEx)
GTEX-1LG7Y-1426-SM-D4P31	31.3794160455868	Heart	Human Normal (GTEx)
GTEX-1LG7Y-1626-SM-D4P24	29.2268772086352	Esophagus	Human Normal (GTEx)
GTEX-1LG7Y-1726-SM-EV7AR	9.46251617039734	Esophagus	Human Normal (GTEx)
GTEX-1LG7Y-2126-SM-DIPER	32.2267841382221	Colon	Human Normal (GTEx)
GTEX-1LG7Y-2226-SM-E9U5K	39.9892186733822	Colon	Human Normal (GTEx)
GTEX-1LG7Y-2326-SM-EVR56	14.5232382007947	Testis	Human Normal (GTEx)
GTEX-1LG7Y-2426-SM-EVR57	57.2235669672564	Prostate	Human Normal (GTEx)
GTEX-1LG7Y-2526-SM-EWRO7	20.2950675985761	Skin	Human Normal (GTEx)
GTEX-1LG7Y-2726-SM-D5OVW	16.2694032926722	Kidney	Human Normal (GTEx)
GTEX-1LG7Y-2926-SM-CXZKE	14.6943113114532	Pituitary	Human Normal (GTEx)
GTEX-1LG7Y-3026-SM-D5OVI	23.1195198378297	Brain	Human Normal (GTEx)
GTEX-1LG7Y-3126-SM-EV7AS	11.7505749012955	Brain	Human Normal (GTEx)
GTEX-1LG7Z-0005-SM-DKPQ6	0.505125009201851	Blood	Human Normal (GTEx)
GTEX-1LG7Z-0126-SM-EV79V	10.8397818815085	Spleen	Human Normal (GTEx)
GTEX-1LG7Z-0226-SM-E6CIG	40.8187013824766	Adipose Tissue	Human Normal (GTEx)
GTEX-1LG7Z-0326-SM-DHXK3	32.0966497285563	Pancreas	Human Normal (GTEx)
GTEX-1LG7Z-0426-SM-D4P47	73.2059104749159	Adrenal Gland	Human Normal (GTEx)
GTEX-1LG7Z-0526-SM-D4P3Q	60.274141274612	Thyroid	Human Normal (GTEx)
GTEX-1LG7Z-0626-SM-D3LA2	98.2404109581692	Blood Vessel	Human Normal (GTEx)
GTEX-1LG7Z-0726-SM-CXKYD	79.0371001882009	Breast	Human Normal (GTEx)
GTEX-1LG7Z-0826-SM-CXKYN	41.7890837920441	Prostate	Human Normal (GTEx)
GTEX-1LG7Z-0926-SM-CXKYK	14.84550930018	Esophagus	Human Normal (GTEx)
GTEX-1LG7Z-1026-SM-D3LA3	30.6974162715145	Esophagus	Human Normal (GTEx)
GTEX-1LG7Z-1126-SM-DIPF2	34.0649052898419	Esophagus	Human Normal (GTEx)
GTEX-1LG7Z-1226-SM-DHXK4	32.9204541138104	Stomach	Human Normal (GTEx)
GTEX-1LG7Z-1326-SM-DIPF3	44.8355486648122	Colon	Human Normal (GTEx)
GTEX-1LG7Z-1426-SM-CXKYV	26.1692452427855	Colon	Human Normal (GTEx)
GTEX-1LG7Z-1626-SM-CXKYR	45.1031537407492	Skin	Human Normal (GTEx)
GTEX-1LG7Z-1726-SM-D3LA4	38.3206865064541	Skin	Human Normal (GTEx)
GTEX-1LG7Z-1826-SM-D4P3R	30.8444741571345	Nerve	Human Normal (GTEx)
GTEX-1LG7Z-1926-SM-DLHBO	58.5813086834647	Blood Vessel	Human Normal (GTEx)
GTEX-1LG7Z-2026-SM-DLHBP	68.9083769103294	Adipose Tissue	Human Normal (GTEx)
GTEX-1LG7Z-2126-SM-CXKYU	26.5655652478704	Muscle	Human Normal (GTEx)
GTEX-1LGOU-0005-SM-DKPPW	0.269437620104784	Blood	Human Normal (GTEx)
GTEX-1LGOU-0126-SM-EV79W	17.434937339895	Thyroid	Human Normal (GTEx)
GTEX-1LGOU-0326-SM-D3LAM	50.7246882466341	Heart	Human Normal (GTEx)
GTEX-1LGOU-0426-SM-D3L8O	46.6309454044412	Blood Vessel	Human Normal (GTEx)
GTEX-1LGOU-0526-SM-D3LAO	20.2308031357868	Esophagus	Human Normal (GTEx)
GTEX-1LGOU-0626-SM-D3L8F	25.2606284545708	Esophagus	Human Normal (GTEx)
GTEX-1LGOU-0726-SM-E9TIY	70.4243558699011	Heart	Human Normal (GTEx)
GTEX-1LGOU-0826-SM-DHXKL	34.1868797992125	Adipose Tissue	Human Normal (GTEx)
GTEX-1LGOU-0926-SM-DIPFT	30.0386955779586	Esophagus	Human Normal (GTEx)
GTEX-1LGOU-1026-SM-DHXL4	50.3889487420929	Ovary	Human Normal (GTEx)
GTEX-1LGOU-1126-SM-D3LAI	39.8766154037719	Vagina	Human Normal (GTEx)
GTEX-1LGOU-1226-SM-D3L8L	52.8973241732089	Uterus	Human Normal (GTEx)
GTEX-1LGOU-1326-SM-D3L8M	42.5440522215268	Skin	Human Normal (GTEx)
GTEX-1LGOU-1426-SM-D3L8N	14.0475067392181	Small Intestine	Human Normal (GTEx)
GTEX-1LGOU-1526-SM-D3LAJ	30.815479630588	Stomach	Human Normal (GTEx)
GTEX-1LGOU-1626-SM-D3LAK	24.6451670420318	Colon	Human Normal (GTEx)
GTEX-1LGOU-1726-SM-D3L8P	38.451553838848	Colon	Human Normal (GTEx)
GTEX-1LGOU-1826-SM-D3LAL	23.7926764267734	Nerve	Human Normal (GTEx)
GTEX-1LGOU-1926-SM-DKPQP	40.1463448218537	Blood Vessel	Human Normal (GTEx)
GTEX-1LGOU-2026-SM-DIPFF	46.6828224345967	Skin	Human Normal (GTEx)
GTEX-1LGOU-2126-SM-DIPFG	9.353318923662	Muscle	Human Normal (GTEx)
GTEX-1LGOU-2226-SM-E9U56	58.7609744425378	Adipose Tissue	Human Normal (GTEx)
GTEX-1LGRB-0006-SM-DKPPB	0.395172349339305	Blood	Human Normal (GTEx)
GTEX-1LGRB-0126-SM-CNNR6	25.2805730346345	Spleen	Human Normal (GTEx)
GTEX-1LGRB-0226-SM-CNPQK	23.4513742251525	Lung	Human Normal (GTEx)
GTEX-1LGRB-0326-SM-CNPQC	90.3731303124578	Adrenal Gland	Human Normal (GTEx)
GTEX-1LGRB-0426-SM-CNNRD	34.5278643530195	Pancreas	Human Normal (GTEx)
GTEX-1LGRB-0526-SM-COH3A	42.6506009264209	Adipose Tissue	Human Normal (GTEx)
GTEX-1LGRB-0626-SM-CNNQH	50.0832576385312	Liver	Human Normal (GTEx)
GTEX-1LGRB-0726-SM-COH3B	73.2283240836505	Blood Vessel	Human Normal (GTEx)
GTEX-1LGRB-0826-SM-COH3J	47.1762718857277	Blood Vessel	Human Normal (GTEx)
GTEX-1LGRB-0926-SM-COH3K	35.2877936366339	Skin	Human Normal (GTEx)
GTEX-1LGRB-1026-SM-CNPQD	36.6646126490976	Heart	Human Normal (GTEx)
GTEX-1LGRB-1126-SM-CNPP2	34.2215054443448	Heart	Human Normal (GTEx)
GTEX-1LGRB-1226-SM-CNNPS	40.9838924704332	Thyroid	Human Normal (GTEx)
GTEX-1LGRB-1426-SM-CNNPT	34.0491782456439	Colon	Human Normal (GTEx)
GTEX-1LGRB-1526-SM-COH4I	31.2238803912629	Esophagus	Human Normal (GTEx)
GTEX-1LGRB-1626-SM-CNNR7	26.5443221845676	Esophagus	Human Normal (GTEx)
GTEX-1LGRB-1726-SM-CNNRA	33.2049246033532	Stomach	Human Normal (GTEx)
GTEX-1LGRB-1826-SM-CNPQL	30.2148926854001	Breast	Human Normal (GTEx)
GTEX-1LGRB-2026-SM-COH47	44.2427321372548	Colon	Human Normal (GTEx)
GTEX-1LGRB-2126-SM-COH48	41.8280836131306	Vagina	Human Normal (GTEx)
GTEX-1LGRB-2226-SM-CNNQI	49.6917759951266	Uterus	Human Normal (GTEx)
GTEX-1LGRB-2326-SM-CNNPU	35.1885832290634	Ovary	Human Normal (GTEx)
GTEX-1LGRB-2426-SM-CNPP3	83.6789734198486	Adipose Tissue	Human Normal (GTEx)
GTEX-1LGRB-2526-SM-CNPPQ	39.8042970996337	Skin	Human Normal (GTEx)
GTEX-1LGRB-2626-SM-CNPPR	19.3731245646993	Muscle	Human Normal (GTEx)
GTEX-1LGRB-2726-SM-COH45	84.992163537723	Blood Vessel	Human Normal (GTEx)
GTEX-1LGRB-2826-SM-COH46	32.77562592907	Nerve	Human Normal (GTEx)
GTEX-1LH75-0006-SM-CXZIP	14.2805636002261	Blood	Human Normal (GTEx)
GTEX-1LH75-0011-R2b-SM-EYYWQ	19.3668618232962	Brain	Human Normal (GTEx)
GTEX-1LH75-0011-R6a-SM-EXURS	12.1426374641807	Brain	Human Normal (GTEx)
GTEX-1LH75-0011-R7a-SM-EXOIF	12.6848584083371	Brain	Human Normal (GTEx)
GTEX-1LH75-0426-SM-E9TJF	73.6778261173391	Heart	Human Normal (GTEx)
GTEX-1LH75-0526-SM-DIPG2	114.062589193791	Heart	Human Normal (GTEx)
GTEX-1LH75-0626-SM-DIPG3	31.196804356574	Thyroid	Human Normal (GTEx)
GTEX-1LH75-0926-SM-EAZ5C	69.9569792490046	Liver	Human Normal (GTEx)
GTEX-1LH75-1026-SM-EWROK	35.9293589496656	Adipose Tissue	Human Normal (GTEx)
GTEX-1LH75-1626-SM-EWROL	71.1086933303633	Uterus	Human Normal (GTEx)
GTEX-1LH75-1726-SM-DHXKZ	47.4126637092879	Vagina	Human Normal (GTEx)
GTEX-1LH75-1926-SM-DIPGD	25.5225415161663	Small Intestine	Human Normal (GTEx)
GTEX-1LH75-2026-SM-EVR5E	34.5455652818562	Esophagus	Human Normal (GTEx)
GTEX-1LH75-2126-SM-EVR5F	30.4029790737678	Colon	Human Normal (GTEx)
GTEX-1LH75-2326-SM-E6CIV	28.5235092377858	Nerve	Human Normal (GTEx)
GTEX-1LH75-2426-SM-E9TJE	36.0396647577638	Skin	Human Normal (GTEx)
GTEX-1LH75-2526-SM-E9U5A	56.7731055274442	Adipose Tissue	Human Normal (GTEx)
GTEX-1LH75-2626-SM-E9TKL	6.22295551511834	Muscle	Human Normal (GTEx)
GTEX-1LH75-3026-SM-EV7A8	21.0662866721841	Pituitary	Human Normal (GTEx)
GTEX-1LKK1-0005-SM-CXZIT	1.5296205868573	Blood	Human Normal (GTEx)
GTEX-1LKK1-0011-R11a-SM-EXOIG	10.5184756960362	Brain	Human Normal (GTEx)
GTEX-1LKK1-1126-SM-DKPQD	64.0081539014862	Blood Vessel	Human Normal (GTEx)
GTEX-1LKK1-1526-SM-EVYCO	72.6700178283869	Adipose Tissue	Human Normal (GTEx)
GTEX-1LKK1-1626-SM-EVR4Y	28.7420427502248	Ovary	Human Normal (GTEx)
GTEX-1LKK1-2426-SM-DIPES	37.1970320937307	Colon	Human Normal (GTEx)
GTEX-1LKK1-2626-SM-DKPQE	29.236057569046	Skin	Human Normal (GTEx)
GTEX-1LKK1-2926-SM-EVR4Z	40.4919636234627	Salivary Gland	Human Normal (GTEx)
GTEX-1LKK1-3026-SM-EAZ3W	15.1104688096465	Pituitary	Human Normal (GTEx)
GTEX-1LKK1-3126-SM-EWRNY	19.228044797023	Brain	Human Normal (GTEx)
GTEX-1LNCM-0005-SM-CXZIR	0.301744481089893	Blood	Human Normal (GTEx)
GTEX-1LNCM-0226-SM-DIPF4	56.5608290008896	Breast	Human Normal (GTEx)
GTEX-1LNCM-0326-SM-DIPF5	123.967102181432	Blood Vessel	Human Normal (GTEx)
GTEX-1LNCM-0426-SM-DHXK6	50.2411236570532	Spleen	Human Normal (GTEx)
GTEX-1LNCM-0626-SM-EV7AI	14.1532835693769	Esophagus	Human Normal (GTEx)
GTEX-1LNCM-0726-SM-DKPQ5	104.681117694915	Esophagus	Human Normal (GTEx)
GTEX-1LNCM-0826-SM-DHXL6	60.668803048133	Adrenal Gland	Human Normal (GTEx)
GTEX-1LNCM-0926-SM-DHXK5	49.6652652208272	Ovary	Human Normal (GTEx)
GTEX-1LNCM-1026-SM-E9U5D	95.051744800305	Vagina	Human Normal (GTEx)
GTEX-1LNCM-1126-SM-E9U5E	102.714140127392	Skin	Human Normal (GTEx)
GTEX-1LNCM-1226-SM-E9U5C	14.2642357543285	Muscle	Human Normal (GTEx)
GTEX-1LSNL-0006-SM-CXZIV	0.254678975673386	Blood	Human Normal (GTEx)
GTEX-1LSNL-0011-R2a-SM-EZ6MK	20.1675809135437	Brain	Human Normal (GTEx)
GTEX-1LSNL-0011-R7a-SM-EYYWI	10.7441869684221	Brain	Human Normal (GTEx)
GTEX-1LSNL-0011-R9b-SM-EYYWK	7.72257615274691	Brain	Human Normal (GTEx)
GTEX-1LSNL-0126-SM-EWRNR	15.3113317953193	Muscle	Human Normal (GTEx)
GTEX-1LSNL-0326-SM-EVYCH	73.3892580320208	Blood Vessel	Human Normal (GTEx)
GTEX-1LSNL-0426-SM-DIPFH	43.1605594080211	Nerve	Human Normal (GTEx)
GTEX-1LSNL-0526-SM-DIPFI	103.230372668208	Adipose Tissue	Human Normal (GTEx)
GTEX-1LSNL-0626-SM-DIPFJ	61.033236977028	Heart	Human Normal (GTEx)
GTEX-1LSNL-1426-SM-E6CJ9	48.2208046419642	Adipose Tissue	Human Normal (GTEx)
GTEX-1LSNL-1626-SM-E9TJY	56.0396506069983	Colon	Human Normal (GTEx)
GTEX-1LSNL-2226-SM-DHXKM	30.8786378537812	Esophagus	Human Normal (GTEx)
GTEX-1LSNL-2326-SM-DHXKN	61.6823738017835	Prostate	Human Normal (GTEx)
GTEX-1LSNL-2426-SM-DHXKO	27.7763699606039	Testis	Human Normal (GTEx)
GTEX-1LSNL-2626-SM-EV7AT	48.865825020485	Salivary Gland	Human Normal (GTEx)
GTEX-1LSNL-2726-SM-E9TKJ	38.254531627711	Skin	Human Normal (GTEx)
GTEX-1LSNL-2826-SM-E9U5L	35.9379850264287	Breast	Human Normal (GTEx)
GTEX-1LSNM-0005-SM-CXZIW	0.131989189863165	Blood	Human Normal (GTEx)
GTEX-1LSNM-0126-SM-EAZ57	23.2637415901236	Spleen	Human Normal (GTEx)
GTEX-1LSNM-0426-SM-E9TIZ	48.9265242887763	Heart	Human Normal (GTEx)
GTEX-1LSNM-0526-SM-DIPG6	67.3724159331079	Heart	Human Normal (GTEx)
GTEX-1LSNM-0626-SM-DIPG7	36.030540016243	Adipose Tissue	Human Normal (GTEx)
GTEX-1LSNM-0726-SM-DHXL1	34.8642757451206	Pancreas	Human Normal (GTEx)
GTEX-1LSNM-0826-SM-DIPG8	30.399234683195	Skin	Human Normal (GTEx)
GTEX-1LSNM-1026-SM-DHXL2	38.5895430295429	Stomach	Human Normal (GTEx)
GTEX-1LSNM-1326-SM-E9TJ1	33.4152146586063	Breast	Human Normal (GTEx)
GTEX-1LSNM-1426-SM-E6CIH	41.4938012058636	Colon	Human Normal (GTEx)
GTEX-1LSNM-1926-SM-E6CII	39.2806386957938	Skin	Human Normal (GTEx)
GTEX-1LSNM-2026-SM-E6CIJ	49.2151560156065	Adipose Tissue	Human Normal (GTEx)
GTEX-1LSNM-2126-SM-E6CIK	61.3224827149585	Blood Vessel	Human Normal (GTEx)
GTEX-1LSNM-2326-SM-EWRO8	15.3649305365454	Muscle	Human Normal (GTEx)
GTEX-1LSVX-0005-SM-DKPPI	1.21081778499667	Blood	Human Normal (GTEx)
GTEX-1LSVX-0011-R11b-SM-EXOIA	6.65014462078709	Brain	Human Normal (GTEx)
GTEX-1LSVX-0011-R4b-SM-EXURP	16.689923200186	Brain	Human Normal (GTEx)
GTEX-1LSVX-0126-SM-EVYCY	98.3597211431481	Adipose Tissue	Human Normal (GTEx)
GTEX-1LSVX-0626-SM-E9U59	38.5806290322732	Lung	Human Normal (GTEx)
GTEX-1LSVX-0726-SM-E9TJG	48.5483891532944	Thyroid	Human Normal (GTEx)
GTEX-1LSVX-1026-SM-EWRO9	30.6958550529735	Esophagus	Human Normal (GTEx)
GTEX-1LSVX-1226-SM-DHXJN	16.8054705479627	Esophagus	Human Normal (GTEx)
GTEX-1LSVX-1326-SM-DIPET	60.5969134307917	Adipose Tissue	Human Normal (GTEx)
GTEX-1LSVX-1426-SM-DHXJO	22.2487292722659	Spleen	Human Normal (GTEx)
GTEX-1LSVX-1726-SM-DHXJP	46.2677960240259	Colon	Human Normal (GTEx)
GTEX-1LSVX-2026-SM-E9TJD	60.7523996692977	Colon	Human Normal (GTEx)
GTEX-1LSVX-2126-SM-EV7A9	20.5249413639852	Testis	Human Normal (GTEx)
GTEX-1LSVX-2426-SM-E6CJX	89.6068462061866	Breast	Human Normal (GTEx)
GTEX-1LSVX-2526-SM-DIPEU	36.2495324651638	Skin	Human Normal (GTEx)
GTEX-1LSVX-2626-SM-DHXJQ	67.5638372321231	Pituitary	Human Normal (GTEx)
GTEX-1LSVX-2826-SM-EVR58	9.54013247259334	Brain	Human Normal (GTEx)
GTEX-1LVA9-0006-SM-DKPPN	0.321880259191008	Blood	Human Normal (GTEx)
GTEX-1LVA9-0011-R2a-SM-EZ6MJ	6.83800774069419	Brain	Human Normal (GTEx)
GTEX-1LVA9-0011-R6a-SM-EYYWH	12.8191556549509	Brain	Human Normal (GTEx)
GTEX-1LVA9-0011-R7a-SM-EYYWG	11.1753504735589	Brain	Human Normal (GTEx)
GTEX-1LVA9-0011-R9a-SM-EYYWF	7.44773455575127	Brain	Human Normal (GTEx)
GTEX-1LVA9-0226-SM-E9U5N	110.974705084657	Adipose Tissue	Human Normal (GTEx)
GTEX-1LVA9-0326-SM-DLHBU	17.7833525717137	Muscle	Human Normal (GTEx)
GTEX-1LVA9-0526-SM-E9U6W	84.8710389829557	Blood Vessel	Human Normal (GTEx)
GTEX-1LVA9-0926-SM-EVR5G	38.4167273384906	Heart	Human Normal (GTEx)
GTEX-1LVA9-2126-SM-DLHBY	36.3832408867571	Esophagus	Human Normal (GTEx)
GTEX-1LVA9-2426-SM-EWROM	85.7738142330296	Esophagus	Human Normal (GTEx)
GTEX-1LVA9-2526-SM-EVR5H	66.3014427829319	Salivary Gland	Human Normal (GTEx)
GTEX-1LVA9-2626-SM-EVYD4	43.4243486637535	Skin	Human Normal (GTEx)
GTEX-1LVA9-2826-SM-EAZ5D	10.5784136360422	Testis	Human Normal (GTEx)
GTEX-1LVAM-0005-SM-CXZJ4	0.248021067725937	Blood	Human Normal (GTEx)
GTEX-1LVAM-0326-SM-DIPFL	13.7719854148118	Muscle	Human Normal (GTEx)
GTEX-1LVAM-0426-SM-DIPFM	36.1491083469896	Nerve	Human Normal (GTEx)
GTEX-1LVAM-0726-SM-E6CIL	35.3550177384895	Skin	Human Normal (GTEx)
GTEX-1LVAM-0826-SM-EV79X	24.8370037995245	Thyroid	Human Normal (GTEx)
GTEX-1LVAM-0926-SM-E9TJ2	35.7679890319404	Breast	Human Normal (GTEx)
GTEX-1LVAM-1026-SM-DIPFK	36.0711126765845	Adipose Tissue	Human Normal (GTEx)
GTEX-1LVAM-1126-SM-DHXKP	18.0582125093356	Esophagus	Human Normal (GTEx)
GTEX-1LVAM-1426-SM-E9TJ4	30.7807219508693	Stomach	Human Normal (GTEx)
GTEX-1LVAM-1626-SM-EV79Y	25.4068210555127	Colon	Human Normal (GTEx)
GTEX-1LVAM-1726-SM-DHXKQ	42.4584857802426	Colon	Human Normal (GTEx)
GTEX-1LVAM-1826-SM-DHXKR	53.7792837389733	Ovary	Human Normal (GTEx)
GTEX-1LVAM-1926-SM-E6CIM	31.7134299849717	Vagina	Human Normal (GTEx)
GTEX-1LVAN-0005-SM-DKPPM	0.263438160519274	Blood	Human Normal (GTEx)
GTEX-1LVAN-0126-SM-COH4H	65.2773841285309	Adipose Tissue	Human Normal (GTEx)
GTEX-1LVAN-0226-SM-COH3S	34.4298440389798	Skin	Human Normal (GTEx)
GTEX-1LVAN-0426-SM-CNPPD	56.7565955505454	Blood Vessel	Human Normal (GTEx)
